"ID","NEWSCODE","PUBLISHTIME","PUBLISHDATE","NEWSTITLE","NEWSLINK","NEWSSOURCEID","NEWSSOURCE","NEWSAUTHOR","NEWSSOURCETABLE","FINSERTTIME","FINSERTDATE","ISVALID","TMSTAMP","ENTRYDATE","ENTRYTIME","NEWSCODEHD","NEWSLINKHD","DATA_DOWNLOAD_TIME"
"2619813","20200714030029555633","2020/7/14 16:45:14","20200714","新疆交建：2020年半年度业绩预告","\20200715\ANNOUNMT-194064866.txt","0300000017","巨潮资讯网","","02","2020/7/14 17:20:58","20200714","1","0000000104C690C9","2020/7/15","19:05:08","20200714030001336417","\20200715\ANNOUNMT-6439413.txt",""
"2619815","20200714030029555724","2020/7/14 16:45:14","20200714","ST罗普：2020年半年度业绩预告","\20200715\ANNOUNMT-194064218.txt","0300000017","巨潮资讯网","","02","2020/7/14 17:20:58","20200714","1","0000000104C690EB","2020/7/15","19:05:08","20200714030001336430","\20200715\ANNOUNMT-6439389.txt",""
"2619817","20200714030029555920","2020/7/14 16:45:14","20200714","西山煤电：关于“山西西山煤电股份有限公司2017年面向合格投资者公开发行公司债券（第二期）”拟下调票面利率的公告","\20200715\ANNOUNMT-194064353.txt","0300000017","巨潮资讯网","","02","2020/7/14 17:20:58","20200714","1","0000000104C846AC","2020/7/15","19:50:29","20200714030001336458","\20200715\ANNOUNMT-6439394.txt",""
"2622066","20200714020102082262","2020/7/14 20:22:00","20200714","*ST中南2020年上半年预计亏损1.8亿元-2.2亿元 影视板块业务趋于停滞","\20200714\NW0001-14511732946.txt","0299999999","挖贝网","","02","2020/7/14 21:08:08","20200714","1","0000000104986024","2020/7/14","21:13:09","20200714020011697364","\20200714\NW0001-536723416.txt",""
"2622059","20200714020102082269","2020/7/14 20:14:00","20200714","奇信股份预计2020年半年度亏损3559.3万至4380.67万","\20200714\NW0001-14511753115.txt","0200000001","新浪","","02","2020/7/14 21:06:48","20200714","1","0000000104986027","2020/7/14","21:13:09","20200714020011697365","\20200714\NW0001-536724163.txt",""
"2622060","20200714020102082276","2020/7/14 20:23:00","20200714","由盈转亏！亚太药业：预计2020年半年度净利润亏损5000万元至6000万元","\20200714\NW0001-14511781924.txt","0100000011","每日经济新闻","","02","2020/7/14 21:06:48","20200714","1","0000000104986028","2020/7/14","21:13:09","20200714020011697366","\20200714\NW0001-536725230.txt",""
"2622067","20200714020102082332","2020/7/14 20:13:00","20200714","宋城演艺上半年净利润比上年同期下降100%至90%","\20200714\NW0001-14511829147.txt","0100000018","北京商报","","02","2020/7/14 21:08:08","20200714","1","000000010498602C","2020/7/14","21:13:09","20200714020011697374","\20200714\NW0001-536726979.txt",""
"2622074","20200714020102082360","2020/7/14 20:06:00","20200714","石化机械预计2020年半年度净利润同比下降94%至95%","\20200714\NW0001-14511673816.txt","0200000001","新浪","","02","2020/7/14 21:09:32","20200714","1","0000000104987B1B","2020/7/14","21:14:49","20200714020011697378","\20200714\NW0001-536721226.txt",""
"2622073","20200714020102082395","2020/7/14 20:06:00","20200714","英飞拓预计2020年半年度亏损6000.0万至8000.0万","\20200714\NW0001-14511672628.txt","0200000001","新浪","","02","2020/7/14 21:09:32","20200714","1","0000000104987B1C","2020/7/14","21:14:49","20200714020011697383","\20200714\NW0001-536721182.txt",""
"2622072","20200714020102082444","2020/7/14 20:00:00","20200714","开店宝集团35%股权将被拍卖 起拍价1.67亿元","\20200714\NW0001-14511646789.txt","0100000018","北京商报","","02","2020/7/14 21:09:32","20200714","1","0000000104987B1D","2020/7/14","21:14:49","20200714020011697390","\20200714\NW0001-536720225.txt",""
"2622075","20200714020102082507","2020/7/14 20:42:00","20200714","中鼎股份(000887.SZ)：上半年净利预降69.31%-75.89%","\20200714\NW0001-14511839083.txt","9999999999","格隆汇","","02","2020/7/14 21:09:32","20200714","1","0000000104987B29","2020/7/14","21:14:49","20200714020011697399","\20200714\NW0001-536727347.txt",""
"2621987","20200714020102081905","2020/7/14 20:37:00","20200714","庄园牧场(01533)预期上半年亏损120万至220万元","\20200714\NW0001-14511903991.txt","0200000001","新浪","","02","2020/7/14 21:05:24","20200714","1","0000000104986079","2020/7/14","21:13:09","20200714020011697313","\20200714\NW0001-536729751.txt",""
"2621988","20200714020102081912","2020/7/14 20:57:00","20200714","学而思碰红线遭网信办点名  低俗内容现网课平台再敲监管警钟","\20200714\NW0001-14511934258.txt","9999999999","创业最前线","","02","2020/7/14 21:05:24","20200714","1","000000010498607E","2020/7/14","21:13:09","20200714020011697314","\20200714\NW0001-536730872.txt",""
"2621989","20200714020102081968","2020/7/14 9:56:00","20200714","宝马中国召回部分进口X3M,X4M,Z4轿车","\20200714\NW0001-14511933205.txt","9999999999","鑫凯顺信息网","","02","2020/7/14 21:05:24","20200714","1","0000000104986083","2020/7/14","21:13:09","20200714020011697322","\20200714\NW0001-536730833.txt",""
"2621990","20200714020102082038","2020/7/14 20:30:00","20200714","好想你：监事会主席、内审负责人谢卫红辞职","\20200714\NW0001-14511857362.txt","0100000011","每日经济新闻","","02","2020/7/14 21:05:24","20200714","1","0000000104986087","2020/7/14","21:13:09","20200714020011697332","\20200714\NW0001-536728024.txt",""
"2621991","20200714020102082045","2020/7/14 20:42:00","20200714","富国银行(WFC.US)自2008年首次录得季度亏损，Q2净亏损达23.79亿美元","\20200714\NW0001-14511921433.txt","9999999999","智通财经","","02","2020/7/14 21:05:24","20200714","1","000000010498608B","2020/7/14","21:13:09","20200714020011697333","\20200714\NW0001-536730397.txt",""
"2622076","20200714020102082059","2020/7/14 20:54:00","20200714","格力电器预计上半年净利润同比下滑五成 第二大股东开启减持模式","\20200714\NW0001-14511927022.txt","9999999999","贝多财经","","02","2020/7/14 21:09:32","20200714","1","0000000104987B20","2020/7/14","21:14:49","20200714020011697335","\20200714\NW0001-536730604.txt",""
"2621992","20200714020102082066","2020/7/14 20:57:00","20200714","申通快递：上半年净利同比预降89%-92%","\20200714\NW0001-14511929641.txt","9999999999","e公司","","02","2020/7/14 21:05:24","20200714","1","0000000104986090","2020/7/14","21:13:09","20200714020011697336","\20200714\NW0001-536730701.txt",""
"2621993","20200714020102082073","2020/7/14 20:59:00","20200714","天津大麻花也不香了？桂发祥上半年净利预降110%","\20200714\NW0001-14511939091.txt","9999999999","黑池财经","","02","2020/7/14 21:05:24","20200714","1","0000000104986095","2020/7/14","21:13:09","20200714020011697337","\20200714\NW0001-536731051.txt",""
"2622061","20200714020102082108","2020/7/14 20:15:00","20200714","嘉凯城预期中期将录得归母净利亏损约6.1亿元","\20200714\NW0001-14511943843.txt","0299999999","观点地产网","","02","2020/7/14 21:06:48","20200714","1","000000010498609E","2020/7/14","21:13:09","20200714020011697342","\20200714\NW0001-536731227.txt",""
"2622056","20200714020102082122","2020/7/14 20:25:00","20200714","北京首都机场股份(00694)预期上半年取得净亏损","\20200714\NW0001-14511845482.txt","0200000001","新浪","","02","2020/7/14 21:06:48","20200714","1","00000001049860A2","2020/7/14","21:13:09","20200714020011697344","\20200714\NW0001-536727584.txt",""
"2622062","20200714020102082178","2020/7/14 20:53:00","20200714","南国置业:上半年归母净利亏损超2.7亿元 同比下降1433%","\20200714\NW0001-14511927400.txt","9999999999","乐居财经","","02","2020/7/14 21:06:48","20200714","1","00000001049860A7","2020/7/14","21:13:09","20200714020011697352","\20200714\NW0001-536730618.txt",""
"2622063","20200714020102082185","2020/7/14 21:03:00","20200714","东易日盛(002713.SZ)：上半年预亏2.35亿元–2.6亿元","\20200714\NW0001-14511942547.txt","9999999999","格隆汇","","02","2020/7/14 21:06:48","20200714","1","00000001049860A8","2020/7/14","21:13:09","20200714020011697353","\20200714\NW0001-536731179.txt",""
"2622064","20200714020102082192","2020/7/14 20:52:00","20200714","小心！国轩高科：预计2020年度半年度净利润为3050万元~3950万元，同比下降91.32%~88.76%","\20200714\NW0001-14511944437.txt","0100000011","每日经济新闻","","02","2020/7/14 21:06:48","20200714","1","00000001049860A9","2020/7/14","21:13:09","20200714020011697354","\20200714\NW0001-536731249.txt",""
"2622069","20200714020102082283","2020/7/14 17:58:00","20200714","哗然！恒大高调出售223个商业地产！商业地产该何去何从？","\20200714\NW0001-14511936796.txt","9999999999","今日头条","","02","2020/7/14 21:08:08","20200714","1","0000000104987B21","2020/7/14","21:14:49","20200714020011697367","\20200714\NW0001-536730966.txt",""
"2622065","20200714020102082290","2020/7/14 20:57:00","20200714","艰难的旅行社：半年没营收、半数员工离职","\20200714\NW0001-14511940198.txt","0100000015","第一财经","","02","2020/7/14 21:06:48","20200714","1","00000001049860B1","2020/7/14","21:13:09","20200714020011697368","\20200714\NW0001-536731092.txt",""
"2622070","20200714020102082311","2020/7/14 21:01:00","20200714","市值缩水百亿，实控人股权遭冻结，服装巨头*ST拉夏到了“生死”关头","\20200714\NW0001-14511955129.txt","9999999999","界面新闻","","02","2020/7/14 21:08:08","20200714","1","00000001049860B4","2020/7/14","21:13:09","20200714020011697371","\20200714\NW0001-536731645.txt",""
"2622068","20200714020102082339","2020/7/14 20:54:00","20200714","盾安环境2020年上半年预计亏损1亿元-1.3亿元 上下游企业复工延后","\20200714\NW0001-14511914656.txt","0299999999","挖贝网","","02","2020/7/14 21:08:08","20200714","1","0000000104987B22","2020/7/14","21:14:49","20200714020011697375","\20200714\NW0001-536730146.txt",""
"2622077","20200714020102082374","2020/7/14 20:54:00","20200714","鼎捷软件(300378.SZ)：上半年预亏1300万元-1800万元","\20200714\NW0001-14511908284.txt","9999999999","格隆汇","","02","2020/7/14 21:09:32","20200714","1","0000000104987B23","2020/7/14","21:14:49","20200714020011697380","\20200714\NW0001-536729910.txt",""
"2622078","20200714020102082402","2020/7/14 20:55:00","20200714","信隆健康2020年上半年预计净利4000万元–5000万元 自行车零配件订单量增长","\20200714\NW0001-14511916006.txt","0299999999","挖贝网","","02","2020/7/14 21:09:32","20200714","1","0000000104987B24","2020/7/14","21:14:49","20200714020011697384","\20200714\NW0001-536730196.txt",""
"2622079","20200714020102082409","2020/7/14 20:44:00","20200714","长虹美菱(000521.SZ)半年度预亏2亿-2.2亿元  同比盈转亏","\20200714\NW0001-14511855418.txt","9999999999","格隆汇","","02","2020/7/14 21:09:32","20200714","1","0000000104987B25","2020/7/14","21:14:49","20200714020011697385","\20200714\NW0001-536727952.txt",""
"2623575","20200715020102113987","2020/7/15 11:45:00","20200715","谷歌被控强行对用户进行应用内追踪，即使关闭设置也无效","\20200715\NW0001-14514312500.txt","0299999999","36氪","","02","2020/7/15 13:13:09","20200715","1","0000000104B5EC78","2020/7/15","13:16:56","20200715020011701896","\20200715\NW0001-536818955.txt",""
"2623577","20200715020102114008","2020/7/15 11:42:00","20200715","双面招商蛇口:净利润下降8成 土地市场热情不减","\20200715\NW0001-14514412589.txt","9999999999","中新经纬","","02","2020/7/15 13:13:09","20200715","1","0000000104B5EC79","2020/7/15","13:16:56","20200715020011701899","\20200715\NW0001-536822662.txt",""
"2623584","20200715020102114036","2020/7/15","20200715","强制清算案件:（2020）沪03强清44号","\20200715\NW0001-14514516944.txt","9999999999","全国企业破产重整案件信息网","","02","2020/7/15 13:13:09","20200715","1","0000000104B5EC82","2020/7/15","13:16:56","20200715020011701903","\20200715\NW0001-536826527.txt",""
"2623585","20200715020102114043","2020/7/15 12:51:00","20200715","贝瑞基因上半年净利同比预降超五成","\20200715\NW0001-14514526421.txt","0199999999","新京报网","","02","2020/7/15 13:13:09","20200715","1","0000000104B5EC83","2020/7/15","13:16:56","20200715020011701904","\20200715\NW0001-536826878.txt",""
"2623607","20200715020102114918","2020/7/15 0:23:00","20200715","天虹股份2020年上半年预计净利2986万元–3986万元 同比下降92.08%","\20200715\NW0001-14512610339.txt","0299999999","挖贝网","","02","2020/7/15 13:21:08","20200715","1","0000000104B693EF","2020/7/15","13:32:32","20200715020011702029","\20200715\NW0001-536755912.txt",""
"2623608","20200715020102114925","2020/7/15 0:23:00","20200715","慈文传媒2020年上半年预计亏损400万元-800万元 影视业务制作发行基本陷入停顿","\20200715\NW0001-14512610825.txt","0299999999","挖贝网","","02","2020/7/15 13:21:08","20200715","1","0000000104B63FA3","2020/7/15","13:24:19","20200715020011702030","\20200715\NW0001-536755930.txt",""
"2623609","20200715020102114932","2020/7/15 0:24:00","20200715","超华科技2020年上半年预计亏损3800万元-4300万元 印制电路板客户需求不及预期","\20200715\NW0001-14512611959.txt","0299999999","挖贝网","","02","2020/7/15 13:21:08","20200715","1","0000000104B63FC6","2020/7/15","13:24:19","20200715020011702031","\20200715\NW0001-536755972.txt",""
"2623610","20200715020102114967","2020/7/15 13:18:00","20200715","两家保险公司因为虚构保险中介业务方式套取费用被罚","\20200715\NW0001-14514004268.txt","0200000031","中金在线","","02","2020/7/15 13:21:08","20200715","1","0000000104B66D23","2020/7/15","13:26:55","20200715020011702036","\20200715\NW0001-536807539.txt",""
"2623611","20200715020102115009","2020/7/15 11:25:00","20200715","里昂：港华煤气目标价降至10.2港元 维持沽售评级","\20200715\NW0001-14514342524.txt","0200000001","新浪网","","02","2020/7/15 13:21:08","20200715","1","0000000104B693F0","2020/7/15","13:32:32","20200715020011702042","\20200715\NW0001-536820067.txt",""
"2623612","20200715020102115023","2020/7/15 12:06:00","20200715","态度反转，英国最终决定禁用！华为回应","\20200715\NW0001-14514408404.txt","0199999999","北京青年报","","02","2020/7/15 13:21:08","20200715","1","0000000104B640CB","2020/7/15","13:24:19","20200715020011702044","\20200715\NW0001-536822507.txt",""
"2623613","20200715020102114876","2020/7/15 12:49:00","20200715","万达电影和金逸影视预亏","\20200715\NW0001-14514538301.txt","0100000021","信息时报","","02","2020/7/15 13:21:08","20200715","1","0000000104B693F9","2020/7/15","13:32:32","20200715020011702023","\20200715\NW0001-536827318.txt",""
"2623604","20200715020102114806","2020/7/15 9:44:00","20200715","*ST江特2020年上半年预计净利260万元–360万元 碳酸锂价格下跌","\20200715\NW0001-14513581016.txt","0299999999","挖贝网","","02","2020/7/15 13:19:27","20200715","1","0000000104B6402C","2020/7/15","13:24:19","20200715020011702013","\20200715\NW0001-536791863.txt",""
"2623598","20200715020102114533","2020/7/15 9:50:00","20200715","申通快递2020年上半年预计净利6900万元至8900万元 销售费用有所增加","\20200715\NW0001-14513625701.txt","0299999999","挖贝网","","02","2020/7/15 13:16:56","20200715","1","0000000104B609D4","2020/7/15","13:21:08","20200715020011701974","\20200715\NW0001-536793518.txt",""
"2623572","20200715020102114092","2020/7/15 10:08:00","20200715","格力电器2020年上半年预计净利63亿元-72亿元同比下降 终端消费需求减弱","\20200715\NW0001-14513754599.txt","0299999999","挖贝网","","02","2020/7/15 13:13:09","20200715","1","0000000104B60A85","2020/7/15","13:21:08","20200715020011701911","\20200715\NW0001-536798292.txt",""
"2623589","20200715020102114113","2020/7/15 10:38:00","20200715","禁用华为或导致英国5G发展延迟一年 ，通信厂商谁能接盘？","\20200715\NW0001-14514021764.txt","0100000015","一财网","","02","2020/7/15 13:14:26","20200715","1","0000000104B60A90","2020/7/15","13:21:08","20200715020011701914","\20200715\NW0001-536808187.txt",""
"2623573","20200715020102114134","2020/7/15 11:18:00","20200715","美吉姆2020年上半年预计亏损1600万元至2300万元 营业利润均大幅下降","\20200715\NW0001-14514185519.txt","0299999999","挖贝网","","02","2020/7/15 13:13:09","20200715","1","0000000104B60A91","2020/7/15","13:21:08","20200715020011701917","\20200715\NW0001-536814252.txt",""
"2623576","20200715020102114155","2020/7/15 11:17:00","20200715","至正股份大股东“跑了”:套现40%股权 净利暴跌440% 股价却翻倍","\20200715\NW0001-14514225290.txt","9999999999","每日资本论","","02","2020/7/15 13:13:09","20200715","1","0000000104B60A92","2020/7/15","13:21:08","20200715020011701920","\20200715\NW0001-536815725.txt",""
"2623592","20200715020102114463","2020/7/15 9:57:00","20200715","皇庭国际2020年上半年预计净利1000万元–1500万元 同比下降83.35%","\20200715\NW0001-14513680835.txt","0299999999","挖贝网","","02","2020/7/15 13:15:41","20200715","1","0000000104B60A93","2020/7/15","13:21:08","20200715020011701964","\20200715\NW0001-536795560.txt",""
"2623599","20200715020102114540","2020/7/15 9:51:00","20200715","广田集团2020年上半年预计净利1850万元至2750万元 公司及客户延迟复工复产","\20200715\NW0001-14513628293.txt","0299999999","挖贝网","","02","2020/7/15 13:16:56","20200715","1","0000000104B60A94","2020/7/15","13:21:08","20200715020011701975","\20200715\NW0001-536793614.txt",""
"2623600","20200715020102114547","2020/7/15 9:53:00","20200715","岭南控股2020年上半年预计亏损1.2亿元-1.5亿元 较上年同期由盈转亏","\20200715\NW0001-14513645357.txt","0299999999","挖贝网","","02","2020/7/15 13:16:56","20200715","1","0000000104B60AAD","2020/7/15","13:21:08","20200715020011701976","\20200715\NW0001-536794246.txt",""
"2623593","20200715020102113854","2020/7/15 12:20:00","20200715","连基因都不懂！6年级小学生因""研究癌症""获奖，幕后操作者曝光","\20200715\NW0001-14514441236.txt","0200000020","和讯网","","02","2020/7/15 13:15:41","20200715","1","0000000104B60AD5","2020/7/15","13:21:08","20200715020011701877","\20200715\NW0001-536823723.txt",""
"2623574","20200715020102113973","2020/7/15 11:33:00","20200715","又一行业巨头宣布：将永久关闭超150家门店！","\20200715\NW0001-14514275240.txt","9999999999","FM1007福建交通广播","","02","2020/7/15 13:13:09","20200715","1","0000000104B60B02","2020/7/15","13:21:08","20200715020011701894","\20200715\NW0001-536817575.txt",""
"2623578","20200715020102114197","2020/7/15 11:50:00","20200715","巨亏100亿!日本首富遭受重击,优衣库也扛不住了!","\20200715\NW0001-14514364448.txt","9999999999","侃见财经","","02","2020/7/15 13:13:09","20200715","1","0000000104B60B17","2020/7/15","13:21:08","20200715020011701926","\20200715\NW0001-536820879.txt",""
"2623579","20200715020102114204","2020/7/15 11:00:00","20200715","瑞声科技(02018-HK)跌4.673%","\20200715\NW0001-14514388262.txt","0200000029","金融界","","02","2020/7/15 13:13:09","20200715","1","0000000104B60B2C","2020/7/15","13:21:08","20200715020011701927","\20200715\NW0001-536821761.txt",""
"2623580","20200715020102114211","2020/7/15 12:05:00","20200715","滨海能源：预计2020年半年度净利润亏损1100万元-1650万元，同比下降493.91%-690.86%","\20200715\NW0001-14514413291.txt","0100000011","每日经济新闻","","02","2020/7/15 13:13:09","20200715","1","0000000104B60B37","2020/7/15","13:21:08","20200715020011701928","\20200715\NW0001-536822688.txt",""
"2623581","20200715020102114225","2020/7/15 12:23:00","20200715","华侨城Ａ股东关山减持10.32万股 套现约85.66万元","\20200715\NW0001-14514446339.txt","0299999999","挖贝网","","02","2020/7/15 13:13:09","20200715","1","0000000104B60B4F","2020/7/15","13:21:08","20200715020011701930","\20200715\NW0001-536823912.txt",""
"2623582","20200715020102114232","2020/7/15 12:25:00","20200715","广发银行被银保监会处罚220万","\20200715\NW0001-14514452819.txt","9999999999","债务优化","","02","2020/7/15 13:13:09","20200715","1","0000000104B60B63","2020/7/15","13:21:08","20200715020011701931","\20200715\NW0001-536824152.txt",""
"2623591","20200715020102114246","2020/7/15 12:33:00","20200715","星星科技欠薪、欠款超亿元 上市公司欲“破产逃债”","\20200715\NW0001-14514490970.txt","9999999999","爱集微","","02","2020/7/15 13:14:26","20200715","1","0000000104B60B64","2020/7/15","13:21:08","20200715020011701933","\20200715\NW0001-536825565.txt",""
"2624428","20200715020102131207","2020/7/15","20200715","破产审查案件:（2020）苏0116破申7号","\20200715\NW0001-14515635527.txt","9999999999","全国企业破产重整案件信息网","","02","2020/7/15 16:48:15","20200715","1","0000000104C0AF93","2020/7/15","16:53:03","20200715020011704356","\20200715\NW0001-536867956.txt",""
"2624429","20200715020102130836","2020/7/15 15:53:00","20200715","中国第二大民企倒下!2年烧光5600亿,如今负债7000多亿卖楼自救","\20200715\NW0001-14515655075.txt","9999999999","阿俊聊财经","","02","2020/7/15 16:48:15","20200715","1","0000000104C0AF94","2020/7/15","16:53:03","20200715020011704303","\20200715\NW0001-536868680.txt",""
"2624431","20200715020102131326","2020/7/15 16:31:00","20200715","淳中科技：控股股东、实际控制人何仕达质押740万股","\20200715\NW0001-14515696898.txt","0100000011","每日经济新闻","","02","2020/7/15 16:48:15","20200715","1","0000000104C0AF97","2020/7/15","16:53:03","20200715020011704373","\20200715\NW0001-536870229.txt",""
"2624435","20200715020102131368","2020/7/15 16:25:00","20200715","奥精医疗科创板IPO：超六成营收来自单一产品 违规经营被罚 新增产能或难被消耗","\20200715\NW0001-14515638524.txt","9999999999","百家号","","02","2020/7/15 16:49:27","20200715","1","0000000104C0AF98","2020/7/15","16:53:03","20200715020011704379","\20200715\NW0001-536868067.txt",""
"2624442","20200715020102131389","2020/7/15 16:33:00","20200715","途牛旗下小贷公司股东突发变故","\20200715\NW0001-14515691417.txt","9999999999","消金界","","02","2020/7/15 16:50:53","20200715","1","0000000104C0AF99","2020/7/15","16:53:03","20200715020011704382","\20200715\NW0001-536870026.txt",""
"2624443","20200715020102131473","2020/7/15 16:10:00","20200715","千亿苏宁易购跌停 上半年预亏1.4亿","\20200715\NW0001-14515697249.txt","0200000001","新浪财经","","02","2020/7/15 16:50:53","20200715","1","0000000104C10277","2020/7/15","16:56:39","20200715020011704394","\20200715\NW0001-536870242.txt",""
"2624436","20200715020102131235","2020/7/15 16:23:00","20200715","战投加码古越龙山全国化  “黄酒老大哥”难撕“小众”标签","\20200715\NW0001-14515744283.txt","0200000003","搜狐财经","","02","2020/7/15 16:49:27","20200715","1","0000000104C0AF9B","2020/7/15","16:53:03","20200715020011704360","\20200715\NW0001-536871984.txt",""
"2624430","20200715020102131242","2020/7/15 16:30:00","20200715","突发，厄瓜多尔白虾又被曝出问题！中国已暂停3家厄企进口","\20200715\NW0001-14515744580.txt","0200000003","搜狐财经","","02","2020/7/15 16:48:15","20200715","1","0000000104C0AF9C","2020/7/15","16:53:03","20200715020011704361","\20200715\NW0001-536871995.txt",""
"2624432","20200715020102131333","2020/7/15 15:57:00","20200715","华泰柏瑞旗下一只量化基金解聘基金经理","\20200715\NW0001-14515717553.txt","0200000003","搜狐财经","","02","2020/7/15 16:48:15","20200715","1","0000000104C0AF9D","2020/7/15","16:53:03","20200715020011704374","\20200715\NW0001-536870994.txt",""
"2624433","20200715020102131340","2020/7/15 16:44:00","20200715","*ST刚泰(600687.SH)第二大股东1.96亿股被司法轮候冻结","\20200715\NW0001-14515730972.txt","9999999999","格隆汇","","02","2020/7/15 16:48:15","20200715","1","0000000104C0AF9E","2020/7/15","16:53:03","20200715020011704375","\20200715\NW0001-536871491.txt",""
"2624437","20200715020102131403","2020/7/15 16:30:00","20200715","加媒挑事称“五眼联盟里只有我们没禁华为”遭网友讽刺","\20200715\NW0001-14515721684.txt","0200000001","新浪财经","","02","2020/7/15 16:49:27","20200715","1","0000000104C0AF9F","2020/7/15","16:53:03","20200715020011704384","\20200715\NW0001-536871147.txt",""
"2624438","20200715020102131410","2020/7/15 16:40:00","20200715","广发银行被罚220万 贷款业务严重违反审慎经营规则","\20200715\NW0001-14515746065.txt","0299999999","中国质量万里行","","02","2020/7/15 16:49:27","20200715","1","0000000104C0AFA0","2020/7/15","16:53:03","20200715020011704385","\20200715\NW0001-536872050.txt",""
"2624439","20200715020102131417","2020/7/15 16:31:00","20200715","四川汇源光通信预计H120业绩同比下降29.86%~100%","\20200715\NW0001-14515763696.txt","0299999999","讯石光通讯咨询网","","02","2020/7/15 16:49:27","20200715","1","0000000104C0AFA1","2020/7/15","16:53:03","20200715020011704386","\20200715\NW0001-536872703.txt",""
"2624440","20200715020102131424","2020/7/15 16:45:00","20200715","创维数字：控股股东之一致行动人及高管计划减持股份","\20200715\NW0001-14515766801.txt","0100000003","证券时报网","","02","2020/7/15 16:49:27","20200715","1","0000000104C0AFA2","2020/7/15","16:53:03","20200715020011704387","\20200715\NW0001-536872818.txt",""
"2624495","20200715020102131795","2020/7/15 16:12:00","20200715","葵花药业(002737.SZ)：实控人关彦斌减持期过半 累计减持584万股","\20200715\NW0001-14515529687.txt","9999999999","格隆汇","","02","2020/7/15 16:54:16","20200715","1","0000000104C150CD","2020/7/15","17:03:27","20200715020011704440","\20200715\NW0001-536864036.txt",""
"2624496","20200715020102131550","2020/7/15 16:10:00","20200715","7人被“双开”！42人受处分！泉州欣佳酒店“3.7”重大坍塌事故有关责任人处理情况公布！","\20200715\NW0001-14515541027.txt","0199999999","建筑时报","","02","2020/7/15 16:54:16","20200715","1","0000000104C10272","2020/7/15","16:56:39","20200715020011704405","\20200715\NW0001-536864456.txt",""
"2624497","20200715020102131592","2020/7/15 16:28:00","20200715","鹿港文化：股票交易异常波动 无未披露的重大信息","\20200715\NW0001-14515696142.txt","0100000011","每日经济新闻","","02","2020/7/15 16:54:16","20200715","1","0000000104C150D3","2020/7/15","17:03:27","20200715020011704411","\20200715\NW0001-536870201.txt",""
"2624498","20200715020102131662","2020/7/15 16:49:00","20200715","新华联(000620.SZ)预计今年上半年亏损53000万元到58000万元","\20200715\NW0001-14515774010.txt","9999999999","资本邦","","02","2020/7/15 16:54:16","20200715","1","0000000104C150DC","2020/7/15","17:03:27","20200715020011704421","\20200715\NW0001-536873085.txt",""
"2624499","20200715020102131858","2020/7/15 16:48:00","20200715","卡倍亿：行业和公司谁在说谎？ 营收与净利润谁在说谎？","\20200715\NW0001-14515782704.txt","0299999999","股市动态分析周刊","","02","2020/7/15 16:54:16","20200715","1","0000000104C150E0","2020/7/15","17:03:27","20200715020011704449","\20200715\NW0001-536873407.txt",""
"2624500","20200715020102131865","2020/7/15 15:58:00","20200715","破产案件：（2020）苏0509破52号吴江市隆盛复合材料有限公司职工债权公告","\20200715\NW0001-14515785350.txt","9999999999","全国企业破产重整案件信息网","","02","2020/7/15 16:54:16","20200715","1","0000000104C150E1","2020/7/15","17:03:27","20200715020011704450","\20200715\NW0001-536873505.txt",""
"2624501","20200715020102131879","2020/7/15 16:49:00","20200715","超前点播案律师再度起诉爱奇艺 源于后者调取其个人信息数据","\20200715\NW0001-14515791020.txt","0200000029","金融界","","02","2020/7/15 16:54:16","20200715","1","0000000104C150E5","2020/7/15","17:03:27","20200715020011704452","\20200715\NW0001-536873715.txt",""
"2624502","20200715020102131900","2020/7/15 16:28:00","20200715","上海凯宝：预计上半年净利润为6119.91万元–9944.85万元","\20200715\NW0001-14515621703.txt","0200000001","新浪财经","","02","2020/7/15 16:55:26","20200715","1","0000000104C150D5","2020/7/15","17:03:27","20200715020011704455","\20200715\NW0001-536867444.txt",""
"2624503","20200715020102131711","2020/7/15 16:33:00","20200715","泛海的黄昏","\20200715\NW0001-14515685909.txt","9999999999","谈股论债","","02","2020/7/15 16:55:26","20200715","1","0000000104C150D4","2020/7/15","17:03:27","20200715020011704428","\20200715\NW0001-536869822.txt",""
"2624504","20200715020102131928","2020/7/15 16:50:00","20200715","每天在岗不足8小时被辞？鹅厂员工不服！网友：请双方出来对线","\20200715\NW0001-14515796285.txt","0299999999","奥一网","","02","2020/7/15 16:55:26","20200715","1","0000000104C150EA","2020/7/15","17:03:27","20200715020011704459","\20200715\NW0001-536873910.txt",""
"2624505","20200715020102131872","2020/7/15 16:51:00","20200715","送达执行裁定书――上海腾江金属材料有限公司,何祯根,吴伦发","\20200715\NW0001-14515789184.txt","0299999999","上海市高级人民法院","","02","2020/7/15 16:56:39","20200715","1","0000000104C150E2","2020/7/15","17:03:27","20200715020011704451","\20200715\NW0001-536873647.txt",""
"2624506","20200715020102131921","2020/7/15 16:51:00","20200715","送达执行裁定书――上海欧良实业有限公司，李嫩妹，李信盈，李规根","\20200715\NW0001-14515789238.txt","0299999999","上海市高级人民法院","","02","2020/7/15 16:56:39","20200715","1","0000000104C150E8","2020/7/15","17:03:27","20200715020011704458","\20200715\NW0001-536873649.txt",""
